run_id,window_id,start_ts,end_ts,W,S,segment_id,candidate_condition,info_score,label_coarse,label_confidence,file,sheet,start_time,end_time,window_center_time,expected_family,transition_phase,seal_label,class_label,predicted_group,route_role,route_branch,route_reason_v3,transition_score_v3,transition_rank_pct_v3,static_context_score_v3,legacy_info_score,delta_half_in_hum,delta_half_dAH,max_hourly_hum_rise,corr_AH,seal_state_global,has_transition,condition_family_manual,heat_state_manual,ext_humidity_regime_manual,final_status,risk_level,needs_review,review_status,review_priority,bank_source
2026-03-06 160246_seal_unheated,W0023,1772892000000.0,1772935200000.0,12,1,S003,static_threshold_branch,0.12805783556485115,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 14:00:00,2026-03-08 02:00:00,2026-03-07 20:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.201 | delta_half_dAH_nonnegative,0.0,,0.2007480210261698,0.12805783556485115,0.34672222222222615,0.037177640057486805,0.07866666666667044,0.9452866343845923,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0024,1772895600000.0,1772938800000.0,12,1,S003,static_threshold_branch,0.11244769655044742,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 15:00:00,2026-03-08 03:00:00,2026-03-07 21:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.158 | delta_half_dAH_nonnegative,0.0,,0.15827611530621383,0.11244769655044742,0.33297222222223155,0.05462174831351341,0.06666666666666998,0.9704231497317698,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0025,1772899200000.0,1772942400000.0,12,1,S003,static_threshold_branch,0.09395132533707531,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 16:00:00,2026-03-08 04:00:00,2026-03-07 22:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.232 | delta_half_dAH_nonnegative,0.0,,0.2323103626194482,0.09395132533707531,0.3210555555555601,0.06746039179240082,0.0661666666666676,0.9794571287894694,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0026,1772902800000.0,1772946000000.0,12,1,S003,static_threshold_branch,0.07739197385580822,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 17:00:00,2026-03-08 05:00:00,2026-03-07 23:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.293 | delta_half_dAH_nonnegative,0.0,,0.2928993164751684,0.07739197385580822,0.30961111111110995,0.07546646298890902,0.0661666666666676,0.9849766575628319,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0027,1772906400000.0,1772949600000.0,12,1,S003,static_threshold_branch,0.07222085952730817,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 18:00:00,2026-03-08 06:00:00,2026-03-08 00:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.352 | delta_half_dAH_nonnegative,0.0,,0.35192209295951543,0.07222085952730817,0.29986111111111313,0.07884558202409409,0.05850000000000222,0.9881430220901117,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0028,1772910000000.0,1772953200000.0,12,1,S003,static_threshold_branch,0.06121448390878175,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 19:00:00,2026-03-08 07:00:00,2026-03-08 01:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.369 | delta_half_dAH_nonnegative,0.0,,0.36936493949211285,0.06121448390878175,0.2910277777777779,0.0794317599514569,0.05816666666666492,0.9902987966784703,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0029,1772913600000.0,1772956800000.0,12,1,S003,static_threshold_branch,0.04571130664817641,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 20:00:00,2026-03-08 08:00:00,2026-03-08 02:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.365 | delta_half_dAH_nonnegative,0.0,,0.36501160036813973,0.04571130664817641,0.28527777777777885,0.07706479850095072,0.05816666666666492,0.9914168114544104,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0030,1772917200000.0,1772960400000.0,12,1,S003,static_threshold_branch,0.03504603259646966,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 21:00:00,2026-03-08 09:00:00,2026-03-08 03:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.371 | delta_half_dAH_nonnegative,0.0,,0.3707014842517594,0.03504603259646966,0.279944444444439,0.07404628215924447,0.05400000000000915,0.99237325391136,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0031,1772920800000.0,1772964000000.0,12,1,S003,static_threshold_branch,0.03567293519170647,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 22:00:00,2026-03-08 10:00:00,2026-03-08 04:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.353 | delta_half_dAH_nonnegative,0.0,,0.3527817261851336,0.03567293519170647,0.27436111111109796,0.06923353752753592,0.05400000000000915,0.9922013352258637,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
2026-03-06 160246_seal_unheated,W0032,1772924400000.0,1772967600000.0,12,1,S003,static_threshold_branch,0.037135177831821076,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 23:00:00,2026-03-08 11:00:00,2026-03-08 05:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.336 | delta_half_dAH_nonnegative,0.0,,0.3361164244466848,0.037135177831821076,0.2571523383238059,0.06148184930425238,0.05400000000000915,0.9911031306697462,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,review_promoted
